/root/minigrid-continual_backprop/scripts/train.py --algo ppo --env ALE/Kaboom-v5 --model kaboom_breakout_cb --frames 10000000 --procs 100 --save-interval 10 --continual-backprop

Namespace(algo='ppo', env='ALE/Kaboom-v5', model='kaboom_breakout_cb', seed=1, log_interval=1, save_interval=10, procs=100, frames=10000000, epochs=4, batch_size=256, frames_per_proc=None, discount=0.99, lr=0.001, gae_lambda=0.95, entropy_coef=0.01, value_loss_coef=0.5, max_grad_norm=0.5, optim_eps=1e-08, optim_alpha=0.99, clip_eps=0.2, recurrence=1, text=False, continual_backprop=True, exploration=False, mem=False)

Device: cuda

Environments loaded

Training status loaded

Observations preprocessor loaded
Model loaded

AtariACModel(
  (image_conv): Sequential(
    (0): Conv2d(4, 32, kernel_size=(8, 8), stride=(4, 4))
    (1): ReLU()
    (2): Conv2d(32, 64, kernel_size=(4, 4), stride=(2, 2))
    (3): ReLU()
    (4): Conv2d(64, 64, kernel_size=(3, 3), stride=(1, 1))
    (5): ReLU()
  )
  (actor): Sequential(
    (0): Linear(in_features=3136, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=4, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=3136, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

Optimizer loaded

U 795 | F 10176000 | FPS 0179 | D 1072 | rR:mean/std/min/max 2.83 2.06 0.00 11.00 | F:mean/std/min/max 216.6 56.2 131.0 396.0 | H 1.262 | V 0.882 | pL -0.019 | vL 0.142 | grad 0.049
U 796 | F 10188800 | FPS 0180 | D 1143 | rR:mean/std/min/max 2.89 1.90 0.00 8.00 | F:mean/std/min/max 220.0 52.5 123.0 396.0 | H 1.239 | V 0.875 | pL -0.015 | vL 0.143 | grad 0.043
U 797 | F 10201600 | FPS 0180 | D 1214 | rR:mean/std/min/max 3.01 1.93 0.00 8.00 | F:mean/std/min/max 226.2 58.1 123.0 431.0 | H 1.267 | V 0.917 | pL -0.036 | vL 0.139 | grad 0.049
U 798 | F 10214400 | FPS 0178 | D 1286 | rR:mean/std/min/max 3.29 1.76 0.00 7.00 | F:mean/std/min/max 234.4 48.6 126.0 420.0 | H 1.282 | V 0.949 | pL -0.034 | vL 0.211 | grad 0.055
U 799 | F 10227200 | FPS 0179 | D 1357 | rR:mean/std/min/max 3.68 2.24 0.00 11.00 | F:mean/std/min/max 237.4 52.0 129.0 432.0 | H 1.312 | V 0.975 | pL -0.011 | vL 0.181 | grad 0.057
U 800 | F 10240000 | FPS 0180 | D 1428 | rR:mean/std/min/max 2.94 2.14 0.00 11.00 | F:mean/std/min/max 218.9 48.7 129.0 432.0 | H 1.323 | V 0.925 | pL 0.017 | vL 0.120 | grad 0.044
Status saved
U 801 | F 10252800 | FPS 0180 | D 1500 | rR:mean/std/min/max 2.56 1.65 0.00 7.00 | F:mean/std/min/max 211.5 46.1 128.0 360.0 | H 1.333 | V 0.921 | pL -0.001 | vL 0.154 | grad 0.049
U 802 | F 10265600 | FPS 0180 | D 1571 | rR:mean/std/min/max 2.66 1.78 0.00 8.00 | F:mean/std/min/max 213.7 53.9 128.0 398.0 | H 1.308 | V 0.898 | pL 0.029 | vL 0.113 | grad 0.050
U 803 | F 10278400 | FPS 0179 | D 1642 | rR:mean/std/min/max 2.48 1.74 0.00 8.00 | F:mean/std/min/max 208.7 50.4 126.0 381.0 | H 1.278 | V 0.896 | pL 0.015 | vL 0.119 | grad 0.047
U 804 | F 10291200 | FPS 0180 | D 1713 | rR:mean/std/min/max 2.55 1.49 0.00 7.00 | F:mean/std/min/max 212.1 45.0 130.0 373.0 | H 1.210 | V 0.909 | pL -0.006 | vL 0.137 | grad 0.050
U 805 | F 10304000 | FPS 0180 | D 1785 | rR:mean/std/min/max 3.06 1.74 0.00 7.00 | F:mean/std/min/max 221.9 49.7 129.0 390.0 | H 1.212 | V 0.950 | pL -0.033 | vL 0.171 | grad 0.054
U 806 | F 10316800 | FPS 0180 | D 1855 | rR:mean/std/min/max 3.13 1.76 0.00 7.00 | F:mean/std/min/max 222.8 49.3 127.0 390.0 | H 1.253 | V 0.943 | pL -0.008 | vL 0.120 | grad 0.045
U 807 | F 10329600 | FPS 0178 | D 1927 | rR:mean/std/min/max 3.44 2.06 0.00 11.00 | F:mean/std/min/max 228.5 48.5 127.0 389.0 | H 1.249 | V 0.984 | pL -0.046 | vL 0.213 | grad 0.067
U 808 | F 10342400 | FPS 0180 | D 1999 | rR:mean/std/min/max 3.38 2.31 0.00 11.00 | F:mean/std/min/max 225.1 53.7 122.0 399.0 | H 1.260 | V 0.954 | pL 0.003 | vL 0.174 | grad 0.055
U 809 | F 10355200 | FPS 0180 | D 2070 | rR:mean/std/min/max 3.17 2.08 0.00 11.00 | F:mean/std/min/max 220.9 53.2 127.0 407.0 | H 1.233 | V 0.946 | pL 0.020 | vL 0.135 | grad 0.051
U 810 | F 10368000 | FPS 0179 | D 2141 | rR:mean/std/min/max 2.99 1.80 0.00 7.00 | F:mean/std/min/max 214.1 45.0 126.0 407.0 | H 1.224 | V 0.982 | pL -0.022 | vL 0.167 | grad 0.051
Status saved
U 811 | F 10380800 | FPS 0180 | D 2212 | rR:mean/std/min/max 2.98 2.03 0.00 11.00 | F:mean/std/min/max 211.1 43.1 126.0 356.0 | H 1.212 | V 0.980 | pL -0.015 | vL 0.184 | grad 0.059
U 812 | F 10393600 | FPS 0179 | D 2284 | rR:mean/std/min/max 3.09 2.26 0.00 11.00 | F:mean/std/min/max 212.8 49.4 134.0 393.0 | H 1.207 | V 1.012 | pL -0.027 | vL 0.183 | grad 0.057
U 813 | F 10406400 | FPS 0178 | D 2356 | rR:mean/std/min/max 3.39 2.37 0.00 11.00 | F:mean/std/min/max 221.6 51.9 124.0 421.0 | H 1.187 | V 1.004 | pL -0.015 | vL 0.221 | grad 0.061
U 814 | F 10419200 | FPS 0179 | D 2427 | rR:mean/std/min/max 3.64 2.47 0.00 11.00 | F:mean/std/min/max 222.4 46.4 124.0 381.0 | H 1.208 | V 1.047 | pL -0.045 | vL 0.210 | grad 0.065
U 815 | F 10432000 | FPS 0179 | D 2499 | rR:mean/std/min/max 3.53 2.17 1.00 11.00 | F:mean/std/min/max 224.6 45.4 153.0 412.0 | H 1.179 | V 1.056 | pL -0.008 | vL 0.185 | grad 0.056
U 816 | F 10444800 | FPS 0181 | D 2569 | rR:mean/std/min/max 3.62 2.41 1.00 11.00 | F:mean/std/min/max 223.9 47.0 153.0 412.0 | H 1.149 | V 1.092 | pL -0.041 | vL 0.263 | grad 0.070
U 817 | F 10457600 | FPS 0178 | D 2641 | rR:mean/std/min/max 4.05 2.68 1.00 11.00 | F:mean/std/min/max 227.2 44.8 153.0 409.0 | H 1.189 | V 1.137 | pL -0.044 | vL 0.220 | grad 0.057
U 818 | F 10470400 | FPS 0176 | D 2714 | rR:mean/std/min/max 4.27 2.57 0.00 11.00 | F:mean/std/min/max 237.3 46.5 131.0 393.0 | H 1.193 | V 1.170 | pL -0.030 | vL 0.301 | grad 0.074
U 819 | F 10483200 | FPS 0179 | D 2785 | rR:mean/std/min/max 4.14 2.54 0.00 11.00 | F:mean/std/min/max 236.5 48.0 128.0 401.0 | H 1.176 | V 1.183 | pL -0.004 | vL 0.184 | grad 0.062
U 820 | F 10496000 | FPS 0180 | D 2857 | rR:mean/std/min/max 3.73 2.27 0.00 11.00 | F:mean/std/min/max 223.9 37.7 128.0 401.0 | H 1.221 | V 1.187 | pL -0.029 | vL 0.288 | grad 0.079
Status saved
U 821 | F 10508800 | FPS 0179 | D 2928 | rR:mean/std/min/max 3.97 2.50 0.00 11.00 | F:mean/std/min/max 228.8 39.6 137.0 355.0 | H 1.247 | V 1.164 | pL 0.034 | vL 0.193 | grad 0.063
U 822 | F 10521600 | FPS 0180 | D 2999 | rR:mean/std/min/max 3.32 2.17 0.00 11.00 | F:mean/std/min/max 225.5 47.0 135.0 412.0 | H 1.230 | V 1.141 | pL 0.007 | vL 0.211 | grad 0.054
U 823 | F 10534400 | FPS 0179 | D 3071 | rR:mean/std/min/max 3.62 2.44 0.00 11.00 | F:mean/std/min/max 227.9 51.6 123.0 412.0 | H 1.226 | V 1.144 | pL -0.010 | vL 0.212 | grad 0.063
U 824 | F 10547200 | FPS 0179 | D 3142 | rR:mean/std/min/max 3.69 2.47 0.00 11.00 | F:mean/std/min/max 225.9 50.1 123.0 395.0 | H 1.176 | V 1.150 | pL -0.018 | vL 0.229 | grad 0.065
U 825 | F 10560000 | FPS 0181 | D 3213 | rR:mean/std/min/max 3.45 2.24 0.00 11.00 | F:mean/std/min/max 225.9 52.6 124.0 398.0 | H 1.147 | V 1.148 | pL 0.020 | vL 0.170 | grad 0.051
U 826 | F 10572800 | FPS 0179 | D 3284 | rR:mean/std/min/max 3.65 2.38 0.00 11.00 | F:mean/std/min/max 230.7 54.9 126.0 398.0 | H 1.188 | V 1.190 | pL -0.042 | vL 0.278 | grad 0.071
U 827 | F 10585600 | FPS 0180 | D 3355 | rR:mean/std/min/max 4.12 2.68 1.00 11.00 | F:mean/std/min/max 237.3 51.5 156.0 432.0 | H 1.203 | V 1.164 | pL -0.003 | vL 0.237 | grad 0.066
U 828 | F 10598400 | FPS 0179 | D 3427 | rR:mean/std/min/max 3.99 2.75 0.00 11.00 | F:mean/std/min/max 235.6 57.2 132.0 460.0 | H 1.205 | V 1.157 | pL 0.012 | vL 0.197 | grad 0.055
U 829 | F 10611200 | FPS 0179 | D 3499 | rR:mean/std/min/max 3.80 2.39 0.00 11.00 | F:mean/std/min/max 233.9 49.9 132.0 460.0 | H 1.220 | V 1.171 | pL -0.023 | vL 0.257 | grad 0.062
U 830 | F 10624000 | FPS 0182 | D 3569 | rR:mean/std/min/max 3.80 2.29 0.00 11.00 | F:mean/std/min/max 235.0 47.9 137.0 392.0 | H 1.174 | V 1.194 | pL 0.006 | vL 0.196 | grad 0.056
Status saved
U 831 | F 10636800 | FPS 0181 | D 3640 | rR:mean/std/min/max 3.64 2.31 0.00 11.00 | F:mean/std/min/max 228.6 49.9 124.0 392.0 | H 1.172 | V 1.180 | pL -0.004 | vL 0.211 | grad 0.065
U 832 | F 10649600 | FPS 0181 | D 3710 | rR:mean/std/min/max 3.76 2.18 1.00 11.00 | F:mean/std/min/max 235.0 52.8 152.0 435.0 | H 1.151 | V 1.152 | pL 0.010 | vL 0.194 | grad 0.060
U 833 | F 10662400 | FPS 0179 | D 3782 | rR:mean/std/min/max 3.89 2.49 0.00 11.00 | F:mean/std/min/max 233.6 52.0 142.0 417.0 | H 1.195 | V 1.172 | pL -0.019 | vL 0.243 | grad 0.065
U 834 | F 10675200 | FPS 0177 | D 3854 | rR:mean/std/min/max 3.88 2.50 0.00 11.00 | F:mean/std/min/max 230.4 43.7 142.0 354.0 | H 1.198 | V 1.150 | pL 0.010 | vL 0.213 | grad 0.056
U 835 | F 10688000 | FPS 0179 | D 3926 | rR:mean/std/min/max 3.88 2.41 1.00 11.00 | F:mean/std/min/max 230.8 44.1 159.0 384.0 | H 1.192 | V 1.176 | pL -0.031 | vL 0.238 | grad 0.061
U 836 | F 10700800 | FPS 0179 | D 3997 | rR:mean/std/min/max 3.87 2.42 1.00 11.00 | F:mean/std/min/max 232.7 45.1 153.0 384.0 | H 1.182 | V 1.156 | pL 0.007 | vL 0.225 | grad 0.055
U 837 | F 10713600 | FPS 0177 | D 4069 | rR:mean/std/min/max 3.49 2.21 1.00 11.00 | F:mean/std/min/max 224.1 47.0 152.0 370.0 | H 1.201 | V 1.146 | pL -0.006 | vL 0.184 | grad 0.063
U 838 | F 10726400 | FPS 0178 | D 4141 | rR:mean/std/min/max 3.38 2.21 1.00 11.00 | F:mean/std/min/max 221.2 44.8 154.0 368.0 | H 1.217 | V 1.103 | pL 0.016 | vL 0.209 | grad 0.059
U 839 | F 10739200 | FPS 0180 | D 4212 | rR:mean/std/min/max 3.19 2.13 0.00 11.00 | F:mean/std/min/max 224.3 56.9 125.0 418.0 | H 1.219 | V 1.087 | pL 0.008 | vL 0.156 | grad 0.052
U 840 | F 10752000 | FPS 0180 | D 4283 | rR:mean/std/min/max 3.47 2.25 0.00 11.00 | F:mean/std/min/max 230.6 55.9 125.0 418.0 | H 1.283 | V 1.106 | pL -0.018 | vL 0.251 | grad 0.072
Status saved
U 841 | F 10764800 | FPS 0176 | D 4356 | rR:mean/std/min/max 3.74 2.42 0.00 11.00 | F:mean/std/min/max 230.9 44.8 132.0 362.0 | H 1.228 | V 1.085 | pL 0.011 | vL 0.179 | grad 0.060
U 842 | F 10777600 | FPS 0180 | D 4427 | rR:mean/std/min/max 3.24 1.86 0.00 9.00 | F:mean/std/min/max 231.6 48.3 132.0 365.0 | H 1.236 | V 1.068 | pL 0.026 | vL 0.131 | grad 0.048
U 843 | F 10790400 | FPS 0179 | D 4499 | rR:mean/std/min/max 3.18 1.66 0.00 9.00 | F:mean/std/min/max 232.1 46.4 132.0 365.0 | H 1.293 | V 1.071 | pL 0.006 | vL 0.164 | grad 0.061
U 844 | F 10803200 | FPS 0178 | D 4571 | rR:mean/std/min/max 3.30 1.75 1.00 9.00 | F:mean/std/min/max 229.6 44.3 151.0 356.0 | H 1.282 | V 1.045 | pL 0.004 | vL 0.163 | grad 0.055
U 845 | F 10816000 | FPS 0179 | D 4642 | rR:mean/std/min/max 3.21 1.74 0.00 9.00 | F:mean/std/min/max 228.9 52.8 127.0 484.0 | H 1.285 | V 1.024 | pL 0.023 | vL 0.128 | grad 0.044
U 846 | F 10828800 | FPS 0180 | D 4714 | rR:mean/std/min/max 2.91 1.91 0.00 11.00 | F:mean/std/min/max 219.8 55.6 127.0 484.0 | H 1.255 | V 0.998 | pL 0.028 | vL 0.159 | grad 0.051
U 847 | F 10841600 | FPS 0181 | D 4785 | rR:mean/std/min/max 2.87 2.07 0.00 11.00 | F:mean/std/min/max 217.4 56.0 126.0 454.0 | H 1.246 | V 1.024 | pL -0.026 | vL 0.162 | grad 0.049
U 848 | F 10854400 | FPS 0179 | D 4856 | rR:mean/std/min/max 3.61 2.34 0.00 11.00 | F:mean/std/min/max 239.5 66.4 126.0 454.0 | H 1.254 | V 1.035 | pL -0.020 | vL 0.176 | grad 0.050
U 849 | F 10867200 | FPS 0179 | D 4928 | rR:mean/std/min/max 3.78 2.06 1.00 11.00 | F:mean/std/min/max 246.0 56.2 154.0 407.0 | H 1.262 | V 1.038 | pL -0.003 | vL 0.141 | grad 0.058
U 850 | F 10880000 | FPS 0180 | D 4999 | rR:mean/std/min/max 3.31 1.82 0.00 8.00 | F:mean/std/min/max 238.3 58.5 131.0 448.0 | H 1.256 | V 1.009 | pL 0.003 | vL 0.153 | grad 0.055
Status saved
U 851 | F 10892800 | FPS 0180 | D 5070 | rR:mean/std/min/max 3.26 1.95 0.00 8.00 | F:mean/std/min/max 228.5 54.7 131.0 436.0 | H 1.255 | V 1.011 | pL 0.011 | vL 0.176 | grad 0.054
U 852 | F 10905600 | FPS 0180 | D 5141 | rR:mean/std/min/max 3.12 2.13 0.00 11.00 | F:mean/std/min/max 215.9 50.4 127.0 483.0 | H 1.243 | V 1.002 | pL -0.013 | vL 0.168 | grad 0.057
U 853 | F 10918400 | FPS 0180 | D 5212 | rR:mean/std/min/max 3.32 2.31 0.00 11.00 | F:mean/std/min/max 227.6 67.2 126.0 483.0 | H 1.262 | V 1.051 | pL -0.020 | vL 0.176 | grad 0.054
U 854 | F 10931200 | FPS 0180 | D 5283 | rR:mean/std/min/max 3.49 2.35 0.00 11.00 | F:mean/std/min/max 232.2 67.2 125.0 468.0 | H 1.270 | V 1.011 | pL 0.022 | vL 0.161 | grad 0.047
U 855 | F 10944000 | FPS 0178 | D 5355 | rR:mean/std/min/max 2.89 1.96 0.00 7.00 | F:mean/std/min/max 215.3 58.4 125.0 386.0 | H 1.249 | V 1.006 | pL 0.003 | vL 0.170 | grad 0.061
U 856 | F 10956800 | FPS 0181 | D 5426 | rR:mean/std/min/max 2.89 2.00 0.00 11.00 | F:mean/std/min/max 217.9 60.6 125.0 422.0 | H 1.224 | V 0.973 | pL 0.027 | vL 0.126 | grad 0.040
U 857 | F 10969600 | FPS 0181 | D 5497 | rR:mean/std/min/max 2.56 1.65 0.00 7.00 | F:mean/std/min/max 205.2 44.9 129.0 345.0 | H 1.218 | V 0.965 | pL 0.010 | vL 0.163 | grad 0.054
U 858 | F 10982400 | FPS 0181 | D 5568 | rR:mean/std/min/max 2.55 1.92 0.00 9.00 | F:mean/std/min/max 202.4 54.0 122.0 398.0 | H 1.230 | V 0.970 | pL -0.002 | vL 0.164 | grad 0.049
U 859 | F 10995200 | FPS 0179 | D 5639 | rR:mean/std/min/max 2.87 1.98 0.00 9.00 | F:mean/std/min/max 214.0 59.9 124.0 415.0 | H 1.212 | V 0.973 | pL -0.010 | vL 0.138 | grad 0.055
U 860 | F 11008000 | FPS 0178 | D 5711 | rR:mean/std/min/max 3.21 1.97 0.00 11.00 | F:mean/std/min/max 222.0 53.1 124.0 415.0 | H 1.238 | V 0.992 | pL -0.019 | vL 0.173 | grad 0.059
Status saved
U 861 | F 11020800 | FPS 0182 | D 5782 | rR:mean/std/min/max 3.37 2.32 0.00 11.00 | F:mean/std/min/max 223.6 53.9 125.0 398.0 | H 1.212 | V 0.990 | pL -0.031 | vL 0.159 | grad 0.049
U 862 | F 11033600 | FPS 0181 | D 5852 | rR:mean/std/min/max 3.51 2.35 0.00 11.00 | F:mean/std/min/max 225.3 50.7 135.0 398.0 | H 1.252 | V 1.027 | pL -0.030 | vL 0.233 | grad 0.063
U 863 | F 11046400 | FPS 0181 | D 5923 | rR:mean/std/min/max 3.64 2.26 0.00 11.00 | F:mean/std/min/max 229.3 49.9 129.0 380.0 | H 1.290 | V 1.019 | pL 0.003 | vL 0.176 | grad 0.054
U 864 | F 11059200 | FPS 0179 | D 5994 | rR:mean/std/min/max 3.30 2.11 0.00 11.00 | F:mean/std/min/max 228.1 50.9 129.0 415.0 | H 1.271 | V 1.004 | pL 0.031 | vL 0.160 | grad 0.046
U 865 | F 11072000 | FPS 0179 | D 6066 | rR:mean/std/min/max 2.77 1.77 0.00 8.00 | F:mean/std/min/max 215.1 45.6 130.0 387.0 | H 1.219 | V 0.960 | pL 0.018 | vL 0.145 | grad 0.055
U 866 | F 11084800 | FPS 0179 | D 6137 | rR:mean/std/min/max 2.60 1.65 0.00 11.00 | F:mean/std/min/max 209.0 38.4 132.0 323.0 | H 1.207 | V 1.001 | pL -0.032 | vL 0.152 | grad 0.051
U 867 | F 11097600 | FPS 0181 | D 6208 | rR:mean/std/min/max 3.22 1.90 1.00 11.00 | F:mean/std/min/max 227.6 46.6 151.0 389.0 | H 1.194 | V 1.015 | pL -0.025 | vL 0.182 | grad 0.058
U 868 | F 11110400 | FPS 0179 | D 6280 | rR:mean/std/min/max 3.73 2.01 1.00 11.00 | F:mean/std/min/max 241.8 53.8 162.0 491.0 | H 1.143 | V 1.048 | pL -0.045 | vL 0.208 | grad 0.064
U 869 | F 11123200 | FPS 0176 | D 6353 | rR:mean/std/min/max 4.07 2.60 1.00 11.00 | F:mean/std/min/max 240.4 58.7 156.0 423.0 | H 1.167 | V 1.043 | pL -0.009 | vL 0.210 | grad 0.058
U 870 | F 11136000 | FPS 0179 | D 6424 | rR:mean/std/min/max 3.99 2.64 0.00 11.00 | F:mean/std/min/max 238.2 60.1 130.0 423.0 | H 1.171 | V 1.096 | pL -0.052 | vL 0.239 | grad 0.069
Status saved
U 871 | F 11148800 | FPS 0179 | D 6496 | rR:mean/std/min/max 3.88 2.43 0.00 11.00 | F:mean/std/min/max 231.4 44.4 140.0 396.0 | H 1.222 | V 1.113 | pL -0.032 | vL 0.229 | grad 0.061
U 872 | F 11161600 | FPS 0178 | D 6568 | rR:mean/std/min/max 4.05 2.50 1.00 11.00 | F:mean/std/min/max 229.5 39.1 152.0 342.0 | H 1.234 | V 1.151 | pL -0.042 | vL 0.300 | grad 0.061
U 873 | F 11174400 | FPS 0179 | D 6639 | rR:mean/std/min/max 4.16 2.70 0.00 11.00 | F:mean/std/min/max 227.3 43.8 128.0 376.0 | H 1.227 | V 1.198 | pL -0.007 | vL 0.258 | grad 0.063
U 874 | F 11187200 | FPS 0179 | D 6711 | rR:mean/std/min/max 3.59 2.33 0.00 11.00 | F:mean/std/min/max 223.8 45.4 128.0 376.0 | H 1.222 | V 1.131 | pL 0.033 | vL 0.176 | grad 0.059
U 875 | F 11200000 | FPS 0182 | D 6781 | rR:mean/std/min/max 3.42 2.23 0.00 11.00 | F:mean/std/min/max 222.1 46.1 138.0 358.0 | H 1.197 | V 1.146 | pL -0.013 | vL 0.223 | grad 0.061
U 876 | F 11212800 | FPS 0180 | D 6852 | rR:mean/std/min/max 3.81 2.67 0.00 11.00 | F:mean/std/min/max 229.9 51.1 138.0 358.0 | H 1.187 | V 1.191 | pL 0.001 | vL 0.212 | grad 0.063
U 877 | F 11225600 | FPS 0179 | D 6924 | rR:mean/std/min/max 4.02 2.53 0.00 11.00 | F:mean/std/min/max 237.7 44.2 137.0 359.0 | H 1.207 | V 1.205 | pL -0.014 | vL 0.239 | grad 0.062
U 878 | F 11238400 | FPS 0179 | D 6995 | rR:mean/std/min/max 3.93 2.29 0.00 11.00 | F:mean/std/min/max 236.2 42.6 136.0 359.0 | H 1.192 | V 1.201 | pL 0.002 | vL 0.234 | grad 0.057
U 879 | F 11251200 | FPS 0179 | D 7067 | rR:mean/std/min/max 3.68 2.14 0.00 8.00 | F:mean/std/min/max 231.9 40.3 136.0 353.0 | H 1.237 | V 1.213 | pL 0.006 | vL 0.228 | grad 0.062
U 880 | F 11264000 | FPS 0179 | D 7139 | rR:mean/std/min/max 3.40 2.05 0.00 11.00 | F:mean/std/min/max 231.6 47.7 124.0 422.0 | H 1.250 | V 1.153 | pL 0.056 | vL 0.170 | grad 0.053
Status saved
U 881 | F 11276800 | FPS 0179 | D 7210 | rR:mean/std/min/max 2.90 1.77 0.00 9.00 | F:mean/std/min/max 224.8 53.3 124.0 422.0 | H 1.226 | V 1.106 | pL 0.039 | vL 0.141 | grad 0.052
U 882 | F 11289600 | FPS 0180 | D 7281 | rR:mean/std/min/max 3.35 2.35 0.00 11.00 | F:mean/std/min/max 228.8 54.8 128.0 394.0 | H 1.255 | V 1.121 | pL -0.024 | vL 0.236 | grad 0.065
U 883 | F 11302400 | FPS 0180 | D 7352 | rR:mean/std/min/max 3.76 2.53 0.00 11.00 | F:mean/std/min/max 238.7 55.0 130.0 399.0 | H 1.256 | V 1.132 | pL 0.006 | vL 0.218 | grad 0.066
U 884 | F 11315200 | FPS 0179 | D 7424 | rR:mean/std/min/max 3.46 2.55 0.00 12.00 | F:mean/std/min/max 228.5 48.5 133.0 363.0 | H 1.267 | V 1.107 | pL 0.014 | vL 0.206 | grad 0.054
U 885 | F 11328000 | FPS 0179 | D 7495 | rR:mean/std/min/max 3.31 2.40 0.00 11.00 | F:mean/std/min/max 233.1 68.1 133.0 549.0 | H 1.253 | V 1.065 | pL 0.032 | vL 0.153 | grad 0.053
U 886 | F 11340800 | FPS 0178 | D 7567 | rR:mean/std/min/max 3.00 2.13 0.00 11.00 | F:mean/std/min/max 222.7 59.1 134.0 411.0 | H 1.251 | V 1.057 | pL 0.017 | vL 0.154 | grad 0.059
U 887 | F 11353600 | FPS 0179 | D 7639 | rR:mean/std/min/max 3.05 1.74 0.00 7.00 | F:mean/std/min/max 223.7 46.2 137.0 393.0 | H 1.263 | V 1.065 | pL 0.002 | vL 0.183 | grad 0.054
U 888 | F 11366400 | FPS 0178 | D 7711 | rR:mean/std/min/max 3.37 2.00 0.00 8.00 | F:mean/std/min/max 227.5 42.2 127.0 393.0 | H 1.244 | V 1.056 | pL 0.009 | vL 0.195 | grad 0.063
U 889 | F 11379200 | FPS 0180 | D 7782 | rR:mean/std/min/max 3.40 2.29 0.00 11.00 | F:mean/std/min/max 229.9 57.6 127.0 496.0 | H 1.283 | V 1.055 | pL -0.001 | vL 0.171 | grad 0.052
U 890 | F 11392000 | FPS 0179 | D 7853 | rR:mean/std/min/max 3.23 2.19 0.00 11.00 | F:mean/std/min/max 225.0 48.0 136.0 396.0 | H 1.251 | V 1.037 | pL 0.022 | vL 0.177 | grad 0.054
Status saved
U 891 | F 11404800 | FPS 0181 | D 7924 | rR:mean/std/min/max 3.00 2.00 0.00 11.00 | F:mean/std/min/max 219.8 45.2 135.0 401.0 | H 1.229 | V 1.039 | pL 0.005 | vL 0.155 | grad 0.046
U 892 | F 11417600 | FPS 0178 | D 7996 | rR:mean/std/min/max 3.07 1.97 0.00 9.00 | F:mean/std/min/max 226.1 50.5 132.0 401.0 | H 1.270 | V 1.005 | pL 0.027 | vL 0.165 | grad 0.051
U 893 | F 11430400 | FPS 0180 | D 8067 | rR:mean/std/min/max 3.10 1.88 0.00 9.00 | F:mean/std/min/max 230.0 51.2 132.0 369.0 | H 1.252 | V 0.992 | pL 0.011 | vL 0.128 | grad 0.048
U 894 | F 11443200 | FPS 0178 | D 8139 | rR:mean/std/min/max 2.91 1.73 0.00 8.00 | F:mean/std/min/max 230.6 49.3 132.0 386.0 | H 1.303 | V 0.997 | pL -0.016 | vL 0.151 | grad 0.049
U 895 | F 11456000 | FPS 0178 | D 8211 | rR:mean/std/min/max 3.28 1.72 1.00 8.00 | F:mean/std/min/max 240.6 50.7 156.0 386.0 | H 1.334 | V 0.982 | pL 0.017 | vL 0.148 | grad 0.043
U 896 | F 11468800 | FPS 0179 | D 8282 | rR:mean/std/min/max 3.02 1.91 0.00 11.00 | F:mean/std/min/max 232.2 62.0 132.0 422.0 | H 1.288 | V 0.928 | pL 0.051 | vL 0.115 | grad 0.042
U 897 | F 11481600 | FPS 0179 | D 8354 | rR:mean/std/min/max 2.56 1.89 0.00 11.00 | F:mean/std/min/max 218.7 62.2 129.0 422.0 | H 1.245 | V 0.927 | pL -0.008 | vL 0.126 | grad 0.045
U 898 | F 11494400 | FPS 0179 | D 8425 | rR:mean/std/min/max 2.56 2.04 0.00 9.00 | F:mean/std/min/max 215.4 57.0 124.0 368.0 | H 1.298 | V 0.929 | pL -0.018 | vL 0.150 | grad 0.055
U 899 | F 11507200 | FPS 0177 | D 8497 | rR:mean/std/min/max 3.10 2.22 0.00 11.00 | F:mean/std/min/max 230.6 55.4 124.0 386.0 | H 1.304 | V 0.939 | pL -0.009 | vL 0.174 | grad 0.059
U 900 | F 11520000 | FPS 0178 | D 8569 | rR:mean/std/min/max 3.33 2.30 0.00 11.00 | F:mean/std/min/max 238.9 62.3 125.0 531.0 | H 1.286 | V 0.913 | pL 0.000 | vL 0.142 | grad 0.046
Status saved
U 901 | F 11532800 | FPS 0179 | D 8641 | rR:mean/std/min/max 3.01 2.16 0.00 11.00 | F:mean/std/min/max 230.7 62.9 125.0 531.0 | H 1.243 | V 0.910 | pL -0.010 | vL 0.142 | grad 0.048
U 902 | F 11545600 | FPS 0177 | D 8713 | rR:mean/std/min/max 2.91 2.00 0.00 11.00 | F:mean/std/min/max 221.3 48.8 137.0 393.0 | H 1.197 | V 0.938 | pL -0.020 | vL 0.154 | grad 0.052
U 903 | F 11558400 | FPS 0181 | D 8784 | rR:mean/std/min/max 3.20 2.29 0.00 11.00 | F:mean/std/min/max 228.9 58.2 127.0 422.0 | H 1.251 | V 0.974 | pL -0.030 | vL 0.173 | grad 0.052
U 904 | F 11571200 | FPS 0180 | D 8855 | rR:mean/std/min/max 3.46 2.18 0.00 11.00 | F:mean/std/min/max 239.3 59.1 127.0 423.0 | H 1.293 | V 0.982 | pL 0.000 | vL 0.137 | grad 0.045
